,artist,date,rank,song
81,COLE SWINDELL,2016-02-06,82 ,You Should Be Here
82,KEVIN GATES,2016-02-06,83 ,Really Really
83,FLORIDA GEORGIA LINE,2016-02-06,84 ,Confession
84,2 CHAINZ,2016-02-06,85 ,Watch Out
85,ERIC CHURCH,2016-02-06,86 ,Mr. Misunderstood
86,JAMES BAY,2016-02-06,87 ,Let It Go
87,RUDIMENTAL featuring ED SHEERAN,2016-02-06,88 ,Lay It All On Me
88,BIG SEAN featuring CHRIS BROWN & TY DOLLA $IGN,2016-02-06,89 ,Play No Games
89,TORI KELLY,2016-02-06,90 ,Hollow
90,DRAKE,2016-02-06,91 ,Right Hand
91,BLAKE SHELTON,2016-02-06,92 ,Gonna
92,RANDY HOUSER,2016-02-06,93 ,We Went
93,BRETT ELDREDGE,2016-02-06,94 ,Drunk On Your Love
94,FETTY WAP,2016-02-06,95 ,RGF Island
95,RAE SREMMURD,2016-02-06,96 ,Come Get Her
96,CHRIS STAPLETON,2016-02-06,97 ,Nobody To Blame
97,DAVID GUETTA featuring SIA & FETTY WAP,2016-02-06,98 ,Bang My Head
98,TY DOLLA $IGN featuring FUTURE & RAE SREMMURD,2016-02-06,99 ,Blase
99,J BALVIN,2016-02-06,100,Ginza
0,JUSTIN BIEBER,2016-02-13,1  ,Sorry
1,JUSTIN BIEBER,2016-02-13,2  ,Love Yourself
2,ADELE,2016-02-13,3  ,Hello
3,TWENTY ONE PILOTS,2016-02-13,4  ,Stressed Out
4,ALESSIA CARA,2016-02-13,5  ,Here
5,SHAWN MENDES,2016-02-13,6  ,Stitches
6,SELENA GOMEZ,2016-02-13,7  ,Same Old Love
7,THE CHAINSMOKERS featuring ROZES,2016-02-13,8  ,Roses
8,DRAKE,2016-02-13,9  ,Hotline Bling
9,JUSTIN BIEBER,2016-02-13,10 ,What Do You Mean?
10,MEGHAN TRAINOR featuring JOHN LEGEND,2016-02-13,11 ,Like I'm Gonna Lose You
11,FLO RIDA,2016-02-13,12 ,My House
12,THE WEEKND,2016-02-13,13 ,In The Night
13,DRAKE & FUTURE,2016-02-13,14 ,Jumpman
14,BRYSON TILLER,2016-02-13,15 ,Don't
15,G-EAZY & BEBE REXHA,2016-02-13,16 ,"Me, Myself & I"
16,POST MALONE,2016-02-13,17 ,White Iverson
17,THE WEEKND,2016-02-13,18 ,The Hills
18,TRAVI$ SCOTT,2016-02-13,19 ,Antidote
19,FETTY WAP featuring REMY BOYZ,2016-02-13,20 ,679
20,SELENA GOMEZ,2016-02-13,21 ,Hands To Myself
21,DNCE,2016-02-13,22 ,Cake By The Ocean
22,TORY LANEZ,2016-02-13,23 ,Say It
23,SHAWN MENDES & CAMILA CABELLO,2016-02-13,24 ,I Know What You Did Last Summer
24,THOMAS RHETT,2016-02-13,25 ,Die A Happy Man
25,CHARLIE PUTH,2016-02-13,26 ,One Call Away
26,ELLIE GOULDING,2016-02-13,27 ,On My Mind
27,SILENTO,2016-02-13,28 ,Watch Me
28,ELLE KING,2016-02-13,29 ,Ex's & Oh's
29,DAYA,2016-02-13,30 ,Hide Away
30,YO GOTTI,2016-02-13,31 ,Down In The DM
31,THE WEEKND,2016-02-13,32 ,Can't Feel My Face
32,SAM HUNT,2016-02-13,33 ,Break Up In A Small Town
33,TAYLOR SWIFT,2016-02-13,34 ,Wildest Dreams
34,ADELE,2016-02-13,35 ,When We Were Young
35,MAJOR LAZER x DJ SNAKE featuring M0,2016-02-13,36 ,Lean On
36,WIZ KHALIFA featuring CHARLIE PUTH,2016-02-13,37 ,See You Again
37,ONE DIRECTION,2016-02-13,38 ,Perfect
38,BRYSON TILLER,2016-02-13,39 ,Exchange
39,DEMI LOVATO,2016-02-13,40 ,Confident
40,J. COLE,2016-02-13,41 ,No Role Modelz
41,RACHEL PLATTEN,2016-02-13,42 ,Stand By You
42,FETTY WAP,2016-02-13,43 ,Again
43,LUKE BRYAN featuring KAREN FAIRCHILD,2016-02-13,44 ,Home Alone Tonight
44,YOUNG THUG,2016-02-13,45 ,Best Friend
45,BROTHERS OSBORNE,2016-02-13,46 ,Stay A Little Longer
46,COLDPLAY,2016-02-13,47 ,Adventure Of A Lifetime
47,R. CITY featuring ADAM LEVINE,2016-02-13,48 ,Locked Away
48,CHRIS BROWN,2016-02-13,49 ,Back To Sleep
49,TAYLOR SWIFT,2016-02-13,50 ,Out Of The Woods
50,ARIANA GRANDE,2016-02-13,51 ,Focus
51,FALL OUT BOY,2016-02-13,52 ,Irresistible
52,DLOW,2016-02-13,53 ,Bet You Can't Do It Like Me
53,JASON DERULO,2016-02-13,54 ,Get Ugly
54,JEREMIH,2016-02-13,55 ,Oui
55,LOCASH,2016-02-13,56 ,I Love This Life
56,GRANGER SMITH,2016-02-13,57 ,Backroad Song
57,ROBIN SCHULZ featuring FRANCESCO YATES,2016-02-13,58 ,Sugar
58,JANA KRAMER,2016-02-13,59 ,I Got The Boy
59,CARRIE UNDERWOOD,2016-02-13,60 ,Heartbeat
60,DEJ LOAF featuring BIG SEAN,2016-02-13,61 ,Back Up
61,KEVIN GATES,2016-02-13,62 ,2 Phones
62,DRAKE & FUTURE,2016-02-13,63 ,Big Rings
63,ZAC BROWN BAND,2016-02-13,64 ,Beautiful Drug
64,KEITH URBAN,2016-02-13,65 ,Break On Me.
65,NELLY featuring JEREMIH,2016-02-13,66 ,The Fix
66,BRYSON TILLER,2016-02-13,67 ,Sorry Not Sorry
67,DAWIN,2016-02-13,68 ,Dessert
68,BRETT ELDREDGE,2016-02-13,69 ,Drunk On Your Love
69,COLE SWINDELL,2016-02-13,70 ,You Should Be Here
70,KELSEA BALLERINI,2016-02-13,71 ,Dibs
71,PANIC! AT THE DISCO,2016-02-13,72 ,Emperor's New Clothes
72,LIL DICKY featuring FETTY WAP & RICH HOMIE QUAN,2016-02-13,73 ,$ave Dat Money
73,JASON ALDEAN,2016-02-13,74 ,Gonna Know We Were Here
74,JUSTIN BIEBER,2016-02-13,75 ,I'll Show You
75,KEVIN GATES,2016-02-13,76 ,Really Really
76,MISSY ELLIOTT featuring PHARRELL WILLIAMS,2016-02-13,77 ,WTF (Where They From)
77,FLORIDA GEORGIA LINE,2016-02-13,78 ,Confession
78,MIKE POSNER,2016-02-13,79 ,I Took A Pill In Ibiza
79,CHRIS STAPLETON,2016-02-13,80 ,Nobody To Blame
80,TORI KELLY,2016-02-13,81 ,Hollow
81,EMPIRE OF THE SUN,2016-02-13,82 ,Walking On A Dream
82,ANDY GRAMMER,2016-02-13,83 ,Good To Be Alive (Hallelujah)
83,DAVID GUETTA featuring SIA & FETTY WAP,2016-02-13,84 ,Bang My Head
84,ERIC CHURCH,2016-02-13,85 ,Mr. Misunderstood
85,JAMES BAY,2016-02-13,86 ,Let It Go
86,HALSEY,2016-02-13,87 ,New Americana
87,2 CHAINZ,2016-02-13,88 ,Watch Out
88,PANIC! AT THE DISCO,2016-02-13,89 ,Victorious
89,RANDY HOUSER,2016-02-13,90 ,We Went
90,BIG SEAN featuring CHRIS BROWN & TY DOLLA $IGN,2016-02-13,91 ,Play No Games
91,PANIC! AT THE DISCO,2016-02-13,92 ,Death Of A Bachelor
92,RUDIMENTAL featuring ED SHEERAN,2016-02-13,93 ,Lay It All On Me
93,DRAKE,2016-02-13,94 ,Right Hand
94,DJ SNAKE featuring BIPOLAR SUNSHINE,2016-02-13,95 ,Middle
95,LUKAS GRAHAM,2016-02-13,96 ,7 Years
96,RAE SREMMURD,2016-02-13,97 ,Come Get Her
97,ILOVEMEMPHIS,2016-02-13,98 ,Lean & Dabb
98,J BALVIN,2016-02-13,99 ,Ginza
99,THE WEEKND,2016-02-13,100,Acquainted
0,JUSTIN BIEBER,2016-02-20,1  ,Love Yourself
1,JUSTIN BIEBER,2016-02-20,2  ,Sorry
2,TWENTY ONE PILOTS,2016-02-20,3  ,Stressed Out
3,ADELE,2016-02-20,4  ,Hello
4,FLO RIDA,2016-02-20,5  ,My House
5,THE CHAINSMOKERS featuring ROZES,2016-02-20,6  ,Roses
6,SELENA GOMEZ,2016-02-20,7  ,Hands To Myself
7,SELENA GOMEZ,2016-02-20,8  ,Same Old Love
8,RIHANNA featuring DRAKE,2016-02-20,9  ,Work
9,ALESSIA CARA,2016-02-20,10 ,Here
10,SHAWN MENDES,2016-02-20,11 ,Stitches
11,G-EAZY & BEBE REXHA,2016-02-20,12 ,"Me, Myself & I"
12,THE WEEKND,2016-02-20,13 ,In The Night
13,DRAKE,2016-02-20,14 ,Hotline Bling
14,MEGHAN TRAINOR featuring JOHN LEGEND,2016-02-20,15 ,Like I'm Gonna Lose You
15,BRYSON TILLER,2016-02-20,16 ,Don't
16,JUSTIN BIEBER,2016-02-20,17 ,What Do You Mean?
17,DNCE,2016-02-20,18 ,Cake By The Ocean
18,POST MALONE,2016-02-20,19 ,White Iverson
19,DRAKE & FUTURE,2016-02-20,20 ,Jumpman
20,THE WEEKND,2016-02-20,21 ,The Hills
21,CHARLIE PUTH,2016-02-20,22 ,One Call Away
22,TRAVI$ SCOTT,2016-02-20,23 ,Antidote
23,DAYA,2016-02-20,24 ,Hide Away
24,SHAWN MENDES & CAMILA CABELLO,2016-02-20,25 ,I Know What You Did Last Summer
25,THOMAS RHETT,2016-02-20,26 ,Die A Happy Man
26,TORY LANEZ,2016-02-20,27 ,Say It
27,FETTY WAP featuring REMY BOYZ,2016-02-20,28 ,679
28,ADELE,2016-02-20,29 ,When We Were Young
29,SAM HUNT,2016-02-20,30 ,Break Up In A Small Town
30,ELLE KING,2016-02-20,31 ,Ex's & Oh's
31,ELLIE GOULDING,2016-02-20,32 ,On My Mind
32,YO GOTTI,2016-02-20,33 ,Down In The DM
33,TAYLOR SWIFT,2016-02-20,34 ,Wildest Dreams
34,THE WEEKND,2016-02-20,35 ,Can't Feel My Face
35,MAJOR LAZER x DJ SNAKE featuring M0,2016-02-20,36 ,Lean On
36,RACHEL PLATTEN,2016-02-20,37 ,Stand By You
37,LUKE BRYAN featuring KAREN FAIRCHILD,2016-02-20,38 ,Home Alone Tonight
38,SILENTO,2016-02-20,39 ,Watch Me
39,BRYSON TILLER,2016-02-20,40 ,Exchange
40,WIZ KHALIFA featuring CHARLIE PUTH,2016-02-20,41 ,See You Again
41,J. COLE,2016-02-20,42 ,No Role Modelz
42,ONE DIRECTION,2016-02-20,43 ,Perfect
43,TAYLOR SWIFT,2016-02-20,44 ,Out Of The Woods
44,COLDPLAY,2016-02-20,45 ,Adventure Of A Lifetime
45,FETTY WAP,2016-02-20,46 ,Again
46,DEMI LOVATO,2016-02-20,47 ,Confident
47,CHRIS BROWN,2016-02-20,48 ,Back To Sleep
48,YOUNG THUG,2016-02-20,49 ,Best Friend
49,BROTHERS OSBORNE,2016-02-20,50 ,Stay A Little Longer
50,FALL OUT BOY,2016-02-20,51 ,Irresistible
51,JASON DERULO,2016-02-20,52 ,Get Ugly
52,JEREMIH,2016-02-20,53 ,Oui
53,ROBIN SCHULZ featuring FRANCESCO YATES,2016-02-20,54 ,Sugar
54,GRANGER SMITH,2016-02-20,55 ,Backroad Song
55,WIZ KHALIFA featuring TRAVI$ SCOTT,2016-02-20,56 ,Bake Sale
56,LUKAS GRAHAM,2016-02-20,57 ,7 Years
57,CARRIE UNDERWOOD,2016-02-20,58 ,Heartbeat
58,MIKE POSNER,2016-02-20,59 ,I Took A Pill In Ibiza
59,COLE SWINDELL,2016-02-20,60 ,You Should Be Here
60,KEITH URBAN,2016-02-20,61 ,Break On Me.
61,BRETT ELDREDGE,2016-02-20,62 ,Drunk On Your Love
62,ZAC BROWN BAND,2016-02-20,63 ,Beautiful Drug
63,2 CHAINZ,2016-02-20,64 ,Watch Out
64,EMPIRE OF THE SUN,2016-02-20,65 ,Walking On A Dream
65,KELSEA BALLERINI,2016-02-20,66 ,Dibs
66,KEVIN GATES,2016-02-20,67 ,2 Phones
67,LOCASH,2016-02-20,68 ,I Love This Life
68,FLORIDA GEORGIA LINE,2016-02-20,69 ,Confession
69,ANDY GRAMMER,2016-02-20,70 ,Good To Be Alive (Hallelujah)
70,DRAKE & FUTURE,2016-02-20,71 ,Big Rings
71,RANDY HOUSER,2016-02-20,72 ,We Went
72,JANA KRAMER,2016-02-20,73 ,I Got The Boy
73,NELLY featuring JEREMIH,2016-02-20,74 ,The Fix
74,JAMES BAY,2016-02-20,75 ,Let It Go
75,CHRIS STAPLETON,2016-02-20,76 ,Nobody To Blame
76,BRYSON TILLER,2016-02-20,77 ,Sorry Not Sorry
77,DLOW,2016-02-20,78 ,Bet You Can't Do It Like Me
78,DAVID GUETTA featuring SIA & FETTY WAP,2016-02-20,79 ,Bang My Head
79,LIL DICKY featuring FETTY WAP & RICH HOMIE QUAN,2016-02-20,80 ,$ave Dat Money
80,ELLIE GOULDING,2016-02-20,81 ,Something In The Way You Move
81,KEVIN GATES,2016-02-20,82 ,Really Really
82,DEJ LOAF featuring BIG SEAN,2016-02-20,83 ,Back Up
83,MISSY ELLIOTT featuring PHARRELL WILLIAMS,2016-02-20,84 ,WTF (Where They From)
84,ERIC CHURCH,2016-02-20,85 ,Mr. Misunderstood
85,TORI KELLY,2016-02-20,86 ,Hollow
86,RASCAL FLATTS,2016-02-20,87 ,I Like The Sound Of That
87,DJ SNAKE featuring BIPOLAR SUNSHINE,2016-02-20,88 ,Middle
88,ARIANA GRANDE,2016-02-20,89 ,Focus
89,DAWIN,2016-02-20,90 ,Dessert
90,MAREN MORRIS,2016-02-20,91 ,My Church
91,BIG SEAN featuring CHRIS BROWN & TY DOLLA $IGN,2016-02-20,92 ,Play No Games
92,JASON ALDEAN,2016-02-20,93 ,Gonna Know We Were Here
93,BRAD PAISLEY,2016-02-20,94 ,Country Nation
94,TIM McGRAW,2016-02-20,95 ,Humble And Kind
95,PANIC! AT THE DISCO,2016-02-20,96 ,Emperor's New Clothes
96,CURREN$Y featuring AUGUST ALSINA & LIL WAYNE,2016-02-20,97 ,Bottom Of The Bottle
97,DIERKS BENTLEY,2016-02-20,98 ,Somewhere On A Beach
98,THE WEEKND,2016-02-20,99 ,Acquainted
99,OLD DOMINION,2016-02-20,100,Snapback
0,ZAYN,2016-02-27,1  ,Pillowtalk
1,JUSTIN BIEBER,2016-02-27,2  ,Love Yourself
2,JUSTIN BIEBER,2016-02-27,3  ,Sorry
3,TWENTY ONE PILOTS,2016-02-27,4  ,Stressed Out
4,ADELE,2016-02-27,5  ,Hello
5,DRAKE,2016-02-27,6  ,Summer Sixteen
6,RIHANNA featuring DRAKE,2016-02-27,7  ,Work
7,FLO RIDA,2016-02-27,8  ,My House
8,THE CHAINSMOKERS featuring ROZES,2016-02-27,9  ,Roses
9,G-EAZY & BEBE REXHA,2016-02-27,10 ,"Me, Myself & I"
10,SHAWN MENDES,2016-02-27,11 ,Stitches
11,ALESSIA CARA,2016-02-27,12 ,Here
12,SELENA GOMEZ,2016-02-27,13 ,Hands To Myself
13,DNCE,2016-02-27,14 ,Cake By The Ocean
14,SELENA GOMEZ,2016-02-27,15 ,Same Old Love
15,THE WEEKND,2016-02-27,16 ,In The Night
16,CHARLIE PUTH,2016-02-27,17 ,One Call Away
17,DRAKE,2016-02-27,18 ,Hotline Bling
18,BRYSON TILLER,2016-02-27,19 ,Don't
19,MEGHAN TRAINOR featuring JOHN LEGEND,2016-02-27,20 ,Like I'm Gonna Lose You
20,JUSTIN BIEBER,2016-02-27,21 ,What Do You Mean?
21,DRAKE & FUTURE,2016-02-27,22 ,Jumpman
22,THE WEEKND,2016-02-27,23 ,The Hills
23,POST MALONE,2016-02-27,24 ,White Iverson
24,DAYA,2016-02-27,25 ,Hide Away
25,SHAWN MENDES & CAMILA CABELLO,2016-02-27,26 ,I Know What You Did Last Summer
26,TORY LANEZ,2016-02-27,27 ,Say It
27,TRAVI$ SCOTT,2016-02-27,28 ,Antidote
28,ADELE,2016-02-27,29 ,When We Were Young
29,THOMAS RHETT,2016-02-27,30 ,Die A Happy Man
30,FETTY WAP featuring REMY BOYZ,2016-02-27,31 ,679
31,ELLE KING,2016-02-27,32 ,Ex's & Oh's
32,SAM HUNT,2016-02-27,33 ,Break Up In A Small Town
33,ELLIE GOULDING,2016-02-27,34 ,On My Mind
34,TAYLOR SWIFT,2016-02-27,35 ,Wildest Dreams
35,COLDPLAY,2016-02-27,36 ,Adventure Of A Lifetime
36,RACHEL PLATTEN,2016-02-27,37 ,Stand By You
37,SILENTO,2016-02-27,38 ,Watch Me
38,YO GOTTI,2016-02-27,39 ,Down In The DM
39,LUKE BRYAN featuring KAREN FAIRCHILD,2016-02-27,40 ,Home Alone Tonight
40,MAJOR LAZER x DJ SNAKE featuring M0,2016-02-27,41 ,Lean On
41,THE WEEKND,2016-02-27,42 ,Can't Feel My Face
42,LUKAS GRAHAM,2016-02-27,43 ,7 Years
43,BRYSON TILLER,2016-02-27,44 ,Exchange
44,WIZ KHALIFA featuring CHARLIE PUTH,2016-02-27,45 ,See You Again
45,KEVIN GATES,2016-02-27,46 ,2 Phones
46,J. COLE,2016-02-27,47 ,No Role Modelz
47,MIKE POSNER,2016-02-27,48 ,I Took A Pill In Ibiza
48,TAYLOR SWIFT,2016-02-27,49 ,Out Of The Woods
49,FETTY WAP,2016-02-27,50 ,Again
50,CHRIS BROWN,2016-02-27,51 ,Back To Sleep
51,YOUNG THUG,2016-02-27,52 ,Best Friend
52,JEREMIH,2016-02-27,53 ,Oui
53,ONE DIRECTION,2016-02-27,54 ,Perfect
54,GRANGER SMITH,2016-02-27,55 ,Backroad Song
55,JASON DERULO,2016-02-27,56 ,Get Ugly
56,COLE SWINDELL,2016-02-27,57 ,You Should Be Here
57,CARRIE UNDERWOOD,2016-02-27,58 ,Heartbeat
58,KEVIN GATES,2016-02-27,59 ,Really Really
59,ROBIN SCHULZ featuring FRANCESCO YATES,2016-02-27,60 ,Sugar
60,BRETT ELDREDGE,2016-02-27,61 ,Drunk On Your Love
61,KEITH URBAN,2016-02-27,62 ,Break On Me.
62,ZAC BROWN BAND,2016-02-27,63 ,Beautiful Drug
63,FALL OUT BOY,2016-02-27,64 ,Irresistible
64,BROTHERS OSBORNE,2016-02-27,65 ,Stay A Little Longer
65,KELSEA BALLERINI,2016-02-27,66 ,Dibs
66,DEMI LOVATO,2016-02-27,67 ,Confident
67,COLDPLAY,2016-02-27,68 ,Hymn For The Weekend
68,FLORIDA GEORGIA LINE,2016-02-27,69 ,Confession
69,ELLIE GOULDING,2016-02-27,70 ,Something In The Way You Move
70,MAREN MORRIS,2016-02-27,71 ,My Church
71,RANDY HOUSER,2016-02-27,72 ,We Went
72,DRAKE & FUTURE,2016-02-27,73 ,Big Rings
73,2 CHAINZ,2016-02-27,74 ,Watch Out
74,LOCASH,2016-02-27,75 ,I Love This Life
75,DAVID GUETTA featuring SIA & FETTY WAP,2016-02-27,76 ,Bang My Head
76,CHRIS STAPLETON,2016-02-27,77 ,Nobody To Blame
77,CHARLIE PUTH featuring SELENA GOMEZ,2016-02-27,78 ,We Don't Talk Anymore
78,DJ SNAKE featuring BIPOLAR SUNSHINE,2016-02-27,79 ,Middle
79,JAMES BAY,2016-02-27,80 ,Let It Go
80,RASCAL FLATTS,2016-02-27,81 ,I Like The Sound Of That
81,LIL DICKY featuring FETTY WAP & RICH HOMIE QUAN,2016-02-27,82 ,$ave Dat Money
82,BRYSON TILLER,2016-02-27,83 ,Sorry Not Sorry
83,ANDY GRAMMER,2016-02-27,84 ,Good To Be Alive (Hallelujah)
84,TROYE SIVAN,2016-02-27,85 ,Youth
85,TORI KELLY,2016-02-27,86 ,Hollow
86,NELLY featuring JEREMIH,2016-02-27,87 ,The Fix
87,OLD DOMINION,2016-02-27,88 ,Snapback
88,EMPIRE OF THE SUN,2016-02-27,89 ,Walking On A Dream
89,DLOW,2016-02-27,90 ,Bet You Can't Do It Like Me
90,RIHANNA,2016-02-27,91 ,Needed Me
91,ONE DIRECTION,2016-02-27,92 ,History
92,DAWIN,2016-02-27,93 ,Dessert
93,BRAD PAISLEY,2016-02-27,94 ,Country Nation
94,MISSY ELLIOTT featuring PHARRELL WILLIAMS,2016-02-27,95 ,WTF (Where They From)
95,DEJ LOAF featuring BIG SEAN,2016-02-27,96 ,Back Up
96,"KEVIN GATES featuring TREY SONGZ, TY DOLLA $IGN & JAMIE FOXX",2016-02-27,97 ,Jam
97,THE WEEKND,2016-02-27,98 ,Acquainted
98,SIA,2016-02-27,99 ,Alive
99,BIG SEAN featuring CHRIS BROWN & TY DOLLA $IGN,2016-02-27,100,Play No Games
0,JUSTIN BIEBER,2016-03-05,1  ,Love Yourself
1,TWENTY ONE PILOTS,2016-03-05,2  ,Stressed Out
2,JUSTIN BIEBER,2016-03-05,3  ,Sorry
3,RIHANNA featuring DRAKE,2016-03-05,4  ,Work
4,FLO RIDA,2016-03-05,5  ,My House
5,ADELE,2016-03-05,6  ,Hello
6,ZAYN,2016-03-05,7  ,Pillowtalk
7,G-EAZY & BEBE REXHA,2016-03-05,8  ,"Me, Myself & I"
8,THE CHAINSMOKERS featuring ROZES,2016-03-05,9  ,Roses
9,SHAWN MENDES,2016-03-05,10 ,Stitches
10,DNCE,2016-03-05,11 ,Cake By The Ocean
11,SELENA GOMEZ,2016-03-05,12 ,Hands To Myself
12,COLDPLAY,2016-03-05,13 ,Adventure Of A Lifetime
13,THE WEEKND,2016-03-05,14 ,In The Night
14,CHARLIE PUTH,2016-03-05,15 ,One Call Away
15,DRAKE,2016-03-05,16 ,Hotline Bling
16,BRYSON TILLER,2016-03-05,17 ,Don't
17,SELENA GOMEZ,2016-03-05,18 ,Same Old Love
18,ALESSIA CARA,2016-03-05,19 ,Here
19,ADELE,2016-03-05,20 ,When We Were Young
20,YO GOTTI,2016-03-05,21 ,Down In The DM
21,DRAKE & FUTURE,2016-03-05,22 ,Jumpman
22,JUSTIN BIEBER,2016-03-05,23 ,What Do You Mean?
23,DAYA,2016-03-05,24 ,Hide Away
24,THE WEEKND,2016-03-05,25 ,The Hills
25,DRAKE,2016-03-05,26 ,Summer Sixteen
26,MEGHAN TRAINOR featuring JOHN LEGEND,2016-03-05,27 ,Like I'm Gonna Lose You
27,SHAWN MENDES & CAMILA CABELLO,2016-03-05,28 ,I Know What You Did Last Summer
28,TORY LANEZ,2016-03-05,29 ,Say It
29,THOMAS RHETT,2016-03-05,30 ,Die A Happy Man
30,FETTY WAP featuring REMY BOYZ,2016-03-05,31 ,679
31,TRAVI$ SCOTT,2016-03-05,32 ,Antidote
32,MIKE POSNER,2016-03-05,33 ,I Took A Pill In Ibiza
33,POST MALONE,2016-03-05,34 ,White Iverson
34,LUKAS GRAHAM,2016-03-05,35 ,7 Years
35,ELLE KING,2016-03-05,36 ,Ex's & Oh's
36,RACHEL PLATTEN,2016-03-05,37 ,Stand By You
37,TAYLOR SWIFT,2016-03-05,38 ,Wildest Dreams
38,BRYSON TILLER,2016-03-05,39 ,Exchange
39,SAM HUNT,2016-03-05,40 ,Break Up In A Small Town
40,ELLIE GOULDING,2016-03-05,41 ,On My Mind
41,THE WEEKND,2016-03-05,42 ,Can't Feel My Face
42,LUKE BRYAN featuring KAREN FAIRCHILD,2016-03-05,43 ,Home Alone Tonight
43,KEVIN GATES,2016-03-05,44 ,2 Phones
44,WIZ KHALIFA featuring CHARLIE PUTH,2016-03-05,45 ,See You Again
45,MAJOR LAZER x DJ SNAKE featuring M0,2016-03-05,46 ,Lean On
46,SILENTO,2016-03-05,47 ,Watch Me
47,JEREMIH,2016-03-05,48 ,Oui
48,GRANGER SMITH,2016-03-05,49 ,Backroad Song
49,CHRIS BROWN,2016-03-05,50 ,Back To Sleep
50,TAYLOR SWIFT,2016-03-05,51 ,Out Of The Woods
51,FUTURE featuring THE WEEKND,2016-03-05,52 ,Low Life
52,YOUNG THUG,2016-03-05,53 ,Best Friend
53,COLE SWINDELL,2016-03-05,54 ,You Should Be Here
54,CARRIE UNDERWOOD,2016-03-05,55 ,Heartbeat
55,JASON DERULO,2016-03-05,56 ,Get Ugly
56,ROBIN SCHULZ featuring FRANCESCO YATES,2016-03-05,57 ,Sugar
57,KELSEA BALLERINI,2016-03-05,58 ,Dibs
58,BRETT ELDREDGE,2016-03-05,59 ,Drunk On Your Love
59,ZAC BROWN BAND,2016-03-05,60 ,Beautiful Drug
60,KEITH URBAN,2016-03-05,61 ,Break On Me.
61,KEVIN GATES,2016-03-05,62 ,Really Really
62,ONE DIRECTION,2016-03-05,63 ,Perfect
63,COLDPLAY,2016-03-05,64 ,Hymn For The Weekend
64,MAREN MORRIS,2016-03-05,65 ,My Church
65,ELLIE GOULDING,2016-03-05,66 ,Something In The Way You Move
66,FUTURE,2016-03-05,67 ,Fly Shit Only
67,FLORIDA GEORGIA LINE,2016-03-05,68 ,Confession
68,FETTY WAP,2016-03-05,69 ,Jimmy Choo
69,DEMI LOVATO,2016-03-05,70 ,Confident
70,BROTHERS OSBORNE,2016-03-05,71 ,Stay A Little Longer
71,RANDY HOUSER,2016-03-05,72 ,We Went
72,DJ SNAKE featuring BIPOLAR SUNSHINE,2016-03-05,73 ,Middle
73,WIZ KHALIFA featuring TRAVI$ SCOTT,2016-03-05,74 ,Bake Sale
74,JAMES BAY,2016-03-05,75 ,Let It Go
75,CHRIS STAPLETON,2016-03-05,76 ,Nobody To Blame
76,2 CHAINZ,2016-03-05,77 ,Watch Out
77,THE LUMINEERS,2016-03-05,78 ,Ophelia
78,RASCAL FLATTS,2016-03-05,79 ,I Like The Sound Of That
79,BRYSON TILLER,2016-03-05,80 ,Sorry Not Sorry
80,DAVID GUETTA featuring SIA & FETTY WAP,2016-03-05,81 ,Bang My Head
81,OLD DOMINION,2016-03-05,82 ,Snapback
82,NELLY,2016-03-05,83 ,Die A Happy Man
83,RIHANNA,2016-03-05,84 ,Needed Me
84,THE CHAINSMOKERS featuring DAYA,2016-03-05,85 ,Don't Let Me Down
85,FALL OUT BOY,2016-03-05,86 ,Irresistible
86,ANDY GRAMMER,2016-03-05,87 ,Good To Be Alive (Hallelujah)
87,TROYE SIVAN,2016-03-05,88 ,Youth
88,LIL DICKY featuring FETTY WAP & RICH HOMIE QUAN,2016-03-05,89 ,$ave Dat Money
89,LOCASH,2016-03-05,90 ,I Love This Life
90,DLOW,2016-03-05,91 ,Bet You Can't Do It Like Me
91,MISSY ELLIOTT featuring PHARRELL WILLIAMS,2016-03-05,92 ,WTF (Where They From)
92,TORI KELLY,2016-03-05,93 ,Hollow
93,CHASE RICE,2016-03-05,94 ,Whisper
94,THE WEEKND,2016-03-05,95 ,Acquainted
95,ONE DIRECTION,2016-03-05,96 ,History
96,NELLY featuring JEREMIH,2016-03-05,97 ,The Fix
97,DAWIN,2016-03-05,98 ,Dessert
98,CHASE BRYANT,2016-03-05,99 ,Little Bit Of You
99,DIERKS BENTLEY,2016-03-05,100,Somewhere On A Beach
0,RIHANNA featuring DRAKE,2016-03-12,1  ,Work
1,JUSTIN BIEBER,2016-03-12,2  ,Love Yourself
2,TWENTY ONE PILOTS,2016-03-12,3  ,Stressed Out
3,JUSTIN BIEBER,2016-03-12,4  ,Sorry
4,FLO RIDA,2016-03-12,5  ,My House
5,ZAYN,2016-03-12,6  ,Pillowtalk
6,ADELE,2016-03-12,7  ,Hello
7,G-EAZY & BEBE REXHA,2016-03-12,8  ,"Me, Myself & I"
8,THE CHAINSMOKERS featuring ROZES,2016-03-12,9  ,Roses
9,DNCE,2016-03-12,10 ,Cake By The Ocean
10,SELENA GOMEZ,2016-03-12,11 ,Hands To Myself
11,CHARLIE PUTH,2016-03-12,12 ,One Call Away
12,SHAWN MENDES,2016-03-12,13 ,Stitches
13,ADELE,2016-03-12,14 ,When We Were Young
14,THE WEEKND,2016-03-12,15 ,In The Night
15,BRYSON TILLER,2016-03-12,16 ,Don't
